Instancia,Inicial,Iteraciones,ItEfectivas,CantMemoria,PorcentajeVecindad,Aspirar,Tabu,Algoritmo,Time,Impacto,Optimo,N,Gap
CMI_n20.in,S-LF,700,24,500,20,True,TSS-E,TSS-E-S-LF,434.64799999999997,11,25,20,0.56
CMI_n20.in,S-LF,700,24,500,20,False,TSS-E,TSS-E-S-LF,418.90500000000003,11,25,20,0.56
CMI_n20.in,S-LF,100,100,5,25,True,TSS-E,TSS-E-S-LF,1309.22,11,25,20,0.56
CMI_n20.in,S-LF,100,100,5,25,False,TSS-E,TSS-E-S-LF,1176.6799999999998,11,25,20,0.56
CMI_n20.in,S-LF,100,29,20,25,True,TSS-E,TSS-E-S-LF,387.22299999999996,11,25,20,0.56
CMI_n20.in,S-LF,100,29,20,25,False,TSS-E,TSS-E-S-LF,435.446,11,25,20,0.56
CMI_n20.in,S-LF,100,27,35,25,True,TSS-E,TSS-E-S-LF,453.87100000000004,11,25,20,0.56
CMI_n20.in,S-LF,100,27,35,25,False,TSS-E,TSS-E-S-LF,399.99800000000005,11,25,20,0.56
CMI_n20.in,S-LF,100,27,50,25,True,TSS-E,TSS-E-S-LF,443.685,11,25,20,0.56
CMI_n20.in,S-LF,100,27,50,25,False,TSS-E,TSS-E-S-LF,389.183,11,25,20,0.56
CMI_n20.in,S-LF,100,27,100,25,True,TSS-E,TSS-E-S-LF,502.425,11,25,20,0.56
CMI_n20.in,S-LF,100,27,100,25,False,TSS-E,TSS-E-S-LF,418.8,11,25,20,0.56
CMI_n20.in,S-LF,300,300,5,25,True,TSS-E,TSS-E-S-LF,3734.68,11,25,20,0.56
CMI_n20.in,S-LF,300,300,5,25,False,TSS-E,TSS-E-S-LF,3622.9900000000002,11,25,20,0.56
CMI_n20.in,S-LF,300,29,20,25,True,TSS-E,TSS-E-S-LF,432.047,11,25,20,0.56
CMI_n20.in,S-LF,300,29,20,25,False,TSS-E,TSS-E-S-LF,417.832,11,25,20,0.56
CMI_n20.in,S-LF,300,27,35,25,True,TSS-E,TSS-E-S-LF,387.19399999999996,11,25,20,0.56
CMI_n20.in,S-LF,300,27,35,25,False,TSS-E,TSS-E-S-LF,508.15900000000005,11,25,20,0.56
CMI_n20.in,S-LF,300,27,50,25,True,TSS-E,TSS-E-S-LF,459.283,11,25,20,0.56
CMI_n20.in,S-LF,300,27,50,25,False,TSS-E,TSS-E-S-LF,401.014,11,25,20,0.56
CMI_n20.in,S-LF,300,27,100,25,True,TSS-E,TSS-E-S-LF,480.628,11,25,20,0.56
CMI_n20.in,S-LF,300,27,100,25,False,TSS-E,TSS-E-S-LF,399.812,11,25,20,0.56
CMI_n20.in,S-LF,300,27,200,25,True,TSS-E,TSS-E-S-LF,430.93399999999997,11,25,20,0.56
CMI_n20.in,S-LF,300,27,200,25,False,TSS-E,TSS-E-S-LF,435.262,11,25,20,0.56
CMI_n20.in,S-LF,300,27,300,25,True,TSS-E,TSS-E-S-LF,419.84700000000004,11,25,20,0.56
CMI_n20.in,S-LF,300,27,300,25,False,TSS-E,TSS-E-S-LF,453.503,11,25,20,0.56
CMI_n20.in,S-LF,500,500,5,25,True,TSS-E,TSS-E-S-LF,5897.68,11,25,20,0.56
CMI_n20.in,S-LF,500,500,5,25,False,TSS-E,TSS-E-S-LF,6446.5199999999995,11,25,20,0.56
CMI_n20.in,S-LF,500,29,20,25,True,TSS-E,TSS-E-S-LF,389.19,11,25,20,0.56
CMI_n20.in,S-LF,500,29,20,25,False,TSS-E,TSS-E-S-LF,443.189,11,25,20,0.56
CMI_n20.in,S-LF,500,27,35,25,True,TSS-E,TSS-E-S-LF,379.898,11,25,20,0.56
CMI_n20.in,S-LF,500,27,35,25,False,TSS-E,TSS-E-S-LF,401.18399999999997,11,25,20,0.56
CMI_n20.in,S-LF,500,27,50,25,True,TSS-E,TSS-E-S-LF,385.565,11,25,20,0.56
CMI_n20.in,S-LF,500,27,50,25,False,TSS-E,TSS-E-S-LF,396.969,11,25,20,0.56
CMI_n20.in,S-LF,500,27,100,25,True,TSS-E,TSS-E-S-LF,417.423,11,25,20,0.56
CMI_n20.in,S-LF,500,27,100,25,False,TSS-E,TSS-E-S-LF,430.60900000000004,11,25,20,0.56
CMI_n20.in,S-LF,500,27,200,25,True,TSS-E,TSS-E-S-LF,439.034,11,25,20,0.56
CMI_n20.in,S-LF,500,27,200,25,False,TSS-E,TSS-E-S-LF,434.862,11,25,20,0.56
CMI_n20.in,S-LF,500,27,300,25,True,TSS-E,TSS-E-S-LF,450.94,11,25,20,0.56
CMI_n20.in,S-LF,500,27,300,25,False,TSS-E,TSS-E-S-LF,528.389,11,25,20,0.56
CMI_n20.in,S-LF,500,27,400,25,True,TSS-E,TSS-E-S-LF,400.16200000000003,11,25,20,0.56
CMI_n20.in,S-LF,500,27,400,25,False,TSS-E,TSS-E-S-LF,433.222,11,25,20,0.56
CMI_n20.in,S-LF,500,27,500,25,True,TSS-E,TSS-E-S-LF,452.74399999999997,11,25,20,0.56
CMI_n20.in,S-LF,500,27,500,25,False,TSS-E,TSS-E-S-LF,434.999,11,25,20,0.56
CMI_n20.in,S-LF,700,700,5,25,True,TSS-E,TSS-E-S-LF,8650.67,11,25,20,0.56
CMI_n20.in,S-LF,700,700,5,25,False,TSS-E,TSS-E-S-LF,11582.3,11,25,20,0.56
CMI_n20.in,S-LF,700,29,20,25,True,TSS-E,TSS-E-S-LF,391.14500000000004,11,25,20,0.56
CMI_n20.in,S-LF,700,29,20,25,False,TSS-E,TSS-E-S-LF,395.692,11,25,20,0.56
CMI_n20.in,S-LF,700,27,35,25,True,TSS-E,TSS-E-S-LF,420.016,11,25,20,0.56
CMI_n20.in,S-LF,700,27,35,25,False,TSS-E,TSS-E-S-LF,466.284,11,25,20,0.56
CMI_n20.in,S-LF,700,27,50,25,True,TSS-E,TSS-E-S-LF,456.925,11,25,20,0.56
CMI_n20.in,S-LF,700,27,50,25,False,TSS-E,TSS-E-S-LF,409.157,11,25,20,0.56
CMI_n20.in,S-LF,700,27,100,25,True,TSS-E,TSS-E-S-LF,375.77,11,25,20,0.56
CMI_n20.in,S-LF,700,27,100,25,False,TSS-E,TSS-E-S-LF,383.68600000000004,11,25,20,0.56
CMI_n20.in,S-LF,700,27,200,25,True,TSS-E,TSS-E-S-LF,404.293,11,25,20,0.56
CMI_n20.in,S-LF,700,27,200,25,False,TSS-E,TSS-E-S-LF,399.198,11,25,20,0.56
CMI_n20.in,S-LF,700,27,300,25,True,TSS-E,TSS-E-S-LF,389.825,11,25,20,0.56
CMI_n20.in,S-LF,700,27,300,25,False,TSS-E,TSS-E-S-LF,437.76599999999996,11,25,20,0.56
CMI_n20.in,S-LF,700,27,400,25,True,TSS-E,TSS-E-S-LF,430.491,11,25,20,0.56
CMI_n20.in,S-LF,700,27,400,25,False,TSS-E,TSS-E-S-LF,422.147,11,25,20,0.56
CMI_n20.in,S-LF,700,27,500,25,True,TSS-E,TSS-E-S-LF,439.78299999999996,11,25,20,0.56
CMI_n20.in,S-LF,700,27,500,25,False,TSS-E,TSS-E-S-LF,592.1659999999999,11,25,20,0.56
CMI_n20.in,S-LF,100,100,5,30,True,TSS-E,TSS-E-S-LF,1341.6399999999999,11,25,20,0.56
CMI_n20.in,S-LF,100,100,5,30,False,TSS-E,TSS-E-S-LF,1290.8,11,25,20,0.56
CMI_n20.in,S-LF,100,33,20,30,True,TSS-E,TSS-E-S-LF,468.866,11,25,20,0.56
CMI_n20.in,S-LF,100,33,20,30,False,TSS-E,TSS-E-S-LF,535.357,11,25,20,0.56
CMI_n20.in,S-LF,100,30,35,30,True,TSS-E,TSS-E-S-LF,443.036,11,25,20,0.56
CMI_n20.in,S-LF,100,30,35,30,False,TSS-E,TSS-E-S-LF,436.008,11,25,20,0.56
CMI_n20.in,S-LF,100,30,50,30,True,TSS-E,TSS-E-S-LF,498.52299999999997,11,25,20,0.56
CMI_n20.in,S-LF,100,30,50,30,False,TSS-E,TSS-E-S-LF,446.379,11,25,20,0.56
CMI_n20.in,S-LF,100,30,100,30,True,TSS-E,TSS-E-S-LF,431.721,11,25,20,0.56
CMI_n20.in,S-LF,100,30,100,30,False,TSS-E,TSS-E-S-LF,478.947,11,25,20,0.56
CMI_n20.in,S-LF,300,300,5,30,True,TSS-E,TSS-E-S-LF,3940.81,11,25,20,0.56
CMI_n20.in,S-LF,300,300,5,30,False,TSS-E,TSS-E-S-LF,3792.97,11,25,20,0.56
CMI_n20.in,S-LF,300,33,20,30,True,TSS-E,TSS-E-S-LF,523.748,11,25,20,0.56
CMI_n20.in,S-LF,300,33,20,30,False,TSS-E,TSS-E-S-LF,512.061,11,25,20,0.56
CMI_n20.in,S-LF,300,30,35,30,True,TSS-E,TSS-E-S-LF,470.145,11,25,20,0.56
CMI_n20.in,S-LF,300,30,35,30,False,TSS-E,TSS-E-S-LF,574.129,11,25,20,0.56
CMI_n20.in,S-LF,300,30,50,30,True,TSS-E,TSS-E-S-LF,455.396,11,25,20,0.56
CMI_n20.in,S-LF,300,30,50,30,False,TSS-E,TSS-E-S-LF,484.846,11,25,20,0.56
CMI_n20.in,S-LF,300,30,100,30,True,TSS-E,TSS-E-S-LF,450.99899999999997,11,25,20,0.56
CMI_n20.in,S-LF,300,30,100,30,False,TSS-E,TSS-E-S-LF,533.65,11,25,20,0.56
CMI_n20.in,S-LF,300,30,200,30,True,TSS-E,TSS-E-S-LF,495.054,11,25,20,0.56
CMI_n20.in,S-LF,300,30,200,30,False,TSS-E,TSS-E-S-LF,506.874,11,25,20,0.56
CMI_n20.in,S-LF,300,30,300,30,True,TSS-E,TSS-E-S-LF,525.015,11,25,20,0.56
CMI_n20.in,S-LF,300,30,300,30,False,TSS-E,TSS-E-S-LF,481.531,11,25,20,0.56
CMI_n20.in,S-LF,500,500,5,30,True,TSS-E,TSS-E-S-LF,6565.25,11,25,20,0.56
CMI_n20.in,S-LF,500,500,5,30,False,TSS-E,TSS-E-S-LF,6285.69,11,25,20,0.56
CMI_n20.in,S-LF,500,33,20,30,True,TSS-E,TSS-E-S-LF,510.609,11,25,20,0.56
CMI_n20.in,S-LF,500,33,20,30,False,TSS-E,TSS-E-S-LF,475.5,11,25,20,0.56
CMI_n20.in,S-LF,500,30,35,30,True,TSS-E,TSS-E-S-LF,446.758,11,25,20,0.56
CMI_n20.in,S-LF,500,30,35,30,False,TSS-E,TSS-E-S-LF,435.418,11,25,20,0.56
CMI_n20.in,S-LF,500,30,50,30,True,TSS-E,TSS-E-S-LF,529.4259999999999,11,25,20,0.56
CMI_n20.in,S-LF,500,30,50,30,False,TSS-E,TSS-E-S-LF,502.92800000000005,11,25,20,0.56
CMI_n20.in,S-LF,500,30,100,30,True,TSS-E,TSS-E-S-LF,501.972,11,25,20,0.56
CMI_n20.in,S-LF,500,30,100,30,False,TSS-E,TSS-E-S-LF,484.39700000000005,11,25,20,0.56
CMI_n20.in,S-LF,500,30,200,30,True,TSS-E,TSS-E-S-LF,518.905,11,25,20,0.56
CMI_n20.in,S-LF,500,30,200,30,False,TSS-E,TSS-E-S-LF,470.411,11,25,20,0.56
CMI_n20.in,S-LF,500,30,300,30,True,TSS-E,TSS-E-S-LF,495.574,11,25,20,0.56
CMI_n20.in,S-LF,500,30,300,30,False,TSS-E,TSS-E-S-LF,479.207,11,25,20,0.56
CMI_n20.in,S-LF,500,30,400,30,True,TSS-E,TSS-E-S-LF,512.7230000000001,11,25,20,0.56
CMI_n20.in,S-LF,500,30,400,30,False,TSS-E,TSS-E-S-LF,477.627,11,25,20,0.56
CMI_n20.in,S-LF,500,30,500,30,True,TSS-E,TSS-E-S-LF,538.809,11,25,20,0.56
CMI_n20.in,S-LF,500,30,500,30,False,TSS-E,TSS-E-S-LF,494.464,11,25,20,0.56
CMI_n20.in,S-LF,700,700,5,30,True,TSS-E,TSS-E-S-LF,8781.21,11,25,20,0.56
CMI_n20.in,S-LF,700,700,5,30,False,TSS-E,TSS-E-S-LF,8690.92,11,25,20,0.56
CMI_n20.in,S-LF,700,33,20,30,True,TSS-E,TSS-E-S-LF,481.887,11,25,20,0.56
CMI_n20.in,S-LF,700,33,20,30,False,TSS-E,TSS-E-S-LF,503.135,11,25,20,0.56
CMI_n20.in,S-LF,700,30,35,30,True,TSS-E,TSS-E-S-LF,442.37399999999997,11,25,20,0.56
CMI_n20.in,S-LF,700,30,35,30,False,TSS-E,TSS-E-S-LF,548.986,11,25,20,0.56
CMI_n20.in,S-LF,700,30,50,30,True,TSS-E,TSS-E-S-LF,442.58799999999997,11,25,20,0.56
CMI_n20.in,S-LF,700,30,50,30,False,TSS-E,TSS-E-S-LF,409.422,11,25,20,0.56
CMI_n20.in,S-LF,700,30,100,30,True,TSS-E,TSS-E-S-LF,441.681,11,25,20,0.56
CMI_n20.in,S-LF,700,30,100,30,False,TSS-E,TSS-E-S-LF,429.568,11,25,20,0.56
CMI_n20.in,S-LF,700,30,200,30,True,TSS-E,TSS-E-S-LF,491.042,11,25,20,0.56
CMI_n20.in,S-LF,700,30,200,30,False,TSS-E,TSS-E-S-LF,507.644,11,25,20,0.56
CMI_n20.in,S-LF,700,30,300,30,True,TSS-E,TSS-E-S-LF,476.366,11,25,20,0.56
CMI_n20.in,S-LF,700,30,300,30,False,TSS-E,TSS-E-S-LF,568.43,11,25,20,0.56
CMI_n20.in,S-LF,700,30,400,30,True,TSS-E,TSS-E-S-LF,494.719,11,25,20,0.56
CMI_n20.in,S-LF,700,30,400,30,False,TSS-E,TSS-E-S-LF,600.928,11,25,20,0.56
CMI_n20.in,S-LF,700,30,500,30,True,TSS-E,TSS-E-S-LF,573.349,11,25,20,0.56
CMI_n20.in,S-LF,700,30,500,30,False,TSS-E,TSS-E-S-LF,529.135,11,25,20,0.56
CMI_n20.in,S-LF,100,100,5,40,True,TSS-E,TSS-E-S-LF,1577.33,11,25,20,0.56
CMI_n20.in,S-LF,100,100,5,40,False,TSS-E,TSS-E-S-LF,1487.22,11,25,20,0.56
CMI_n20.in,S-LF,100,100,20,40,True,TSS-E,TSS-E-S-LF,1293.1999999999998,11,25,20,0.56
CMI_n20.in,S-LF,100,100,20,40,False,TSS-E,TSS-E-S-LF,1412.18,11,25,20,0.56
CMI_n20.in,S-LF,100,33,35,40,True,TSS-E,TSS-E-S-LF,547.567,11,25,20,0.56
CMI_n20.in,S-LF,100,33,35,40,False,TSS-E,TSS-E-S-LF,531.073,11,25,20,0.56
CMI_n20.in,S-LF,100,33,50,40,True,TSS-E,TSS-E-S-LF,565.4449999999999,11,25,20,0.56
CMI_n20.in,S-LF,100,33,50,40,False,TSS-E,TSS-E-S-LF,533.0279999999999,11,25,20,0.56
CMI_n20.in,S-LF,100,33,100,40,True,TSS-E,TSS-E-S-LF,524.4,11,25,20,0.56
CMI_n20.in,S-LF,100,33,100,40,False,TSS-E,TSS-E-S-LF,532.768,11,25,20,0.56
CMI_n20.in,S-LF,300,300,5,40,True,TSS-E,TSS-E-S-LF,4409.18,11,25,20,0.56
CMI_n20.in,S-LF,300,300,5,40,False,TSS-E,TSS-E-S-LF,4602.839999999999,11,25,20,0.56
CMI_n20.in,S-LF,300,300,20,40,True,TSS-E,TSS-E-S-LF,3936.77,11,25,20,0.56
CMI_n20.in,S-LF,300,300,20,40,False,TSS-E,TSS-E-S-LF,4085.4999999999995,11,25,20,0.56
CMI_n20.in,S-LF,300,33,35,40,True,TSS-E,TSS-E-S-LF,553.943,11,25,20,0.56
CMI_n20.in,S-LF,300,33,35,40,False,TSS-E,TSS-E-S-LF,531.553,11,25,20,0.56
CMI_n20.in,S-LF,300,33,50,40,True,TSS-E,TSS-E-S-LF,653.52,11,25,20,0.56
CMI_n20.in,S-LF,300,33,50,40,False,TSS-E,TSS-E-S-LF,556.198,11,25,20,0.56
CMI_n20.in,S-LF,300,33,100,40,True,TSS-E,TSS-E-S-LF,560.556,11,25,20,0.56
CMI_n20.in,S-LF,300,33,100,40,False,TSS-E,TSS-E-S-LF,555.181,11,25,20,0.56
CMI_n20.in,S-LF,300,33,200,40,True,TSS-E,TSS-E-S-LF,685.451,11,25,20,0.56
CMI_n20.in,S-LF,300,33,200,40,False,TSS-E,TSS-E-S-LF,623.648,11,25,20,0.56
CMI_n20.in,S-LF,300,33,300,40,True,TSS-E,TSS-E-S-LF,683.517,11,25,20,0.56
CMI_n20.in,S-LF,300,33,300,40,False,TSS-E,TSS-E-S-LF,637.9939999999999,11,25,20,0.56
CMI_n20.in,S-LF,500,500,5,40,True,TSS-E,TSS-E-S-LF,7087.23,11,25,20,0.56
CMI_n20.in,S-LF,500,500,5,40,False,TSS-E,TSS-E-S-LF,7184.1900000000005,11,25,20,0.56
CMI_n20.in,S-LF,500,500,20,40,True,TSS-E,TSS-E-S-LF,6673.05,11,25,20,0.56
CMI_n20.in,S-LF,500,500,20,40,False,TSS-E,TSS-E-S-LF,6203.97,11,25,20,0.56
CMI_n20.in,S-LF,500,33,35,40,True,TSS-E,TSS-E-S-LF,555.141,11,25,20,0.56
CMI_n20.in,S-LF,500,33,35,40,False,TSS-E,TSS-E-S-LF,524.736,11,25,20,0.56
CMI_n20.in,S-LF,500,33,50,40,True,TSS-E,TSS-E-S-LF,595.862,11,25,20,0.56
CMI_n20.in,S-LF,500,33,50,40,False,TSS-E,TSS-E-S-LF,526.8040000000001,11,25,20,0.56
CMI_n20.in,S-LF,500,33,100,40,True,TSS-E,TSS-E-S-LF,666.122,11,25,20,0.56
CMI_n20.in,S-LF,500,33,100,40,False,TSS-E,TSS-E-S-LF,517.112,11,25,20,0.56
CMI_n20.in,S-LF,500,33,200,40,True,TSS-E,TSS-E-S-LF,704.7860000000001,11,25,20,0.56
CMI_n20.in,S-LF,500,33,200,40,False,TSS-E,TSS-E-S-LF,537.303,11,25,20,0.56
CMI_n20.in,S-LF,500,33,300,40,True,TSS-E,TSS-E-S-LF,646.027,11,25,20,0.56
CMI_n20.in,S-LF,500,33,300,40,False,TSS-E,TSS-E-S-LF,593.343,11,25,20,0.56
CMI_n20.in,S-LF,500,33,400,40,True,TSS-E,TSS-E-S-LF,641.948,11,25,20,0.56
CMI_n20.in,S-LF,500,33,400,40,False,TSS-E,TSS-E-S-LF,681.858,11,25,20,0.56
CMI_n20.in,S-LF,500,33,500,40,True,TSS-E,TSS-E-S-LF,741.414,11,25,20,0.56
CMI_n20.in,S-LF,500,33,500,40,False,TSS-E,TSS-E-S-LF,582.018,11,25,20,0.56
CMI_n20.in,S-LF,700,700,5,40,True,TSS-E,TSS-E-S-LF,10251.9,11,25,20,0.56
CMI_n20.in,S-LF,700,700,5,40,False,TSS-E,TSS-E-S-LF,10611.9,11,25,20,0.56
CMI_n20.in,S-LF,700,700,20,40,True,TSS-E,TSS-E-S-LF,8959.54,11,25,20,0.56
CMI_n20.in,S-LF,700,700,20,40,False,TSS-E,TSS-E-S-LF,8593.39,11,25,20,0.56
CMI_n20.in,S-LF,700,33,35,40,True,TSS-E,TSS-E-S-LF,545.417,11,25,20,0.56
CMI_n20.in,S-LF,700,33,35,40,False,TSS-E,TSS-E-S-LF,613.8240000000001,11,25,20,0.56
CMI_n20.in,S-LF,700,33,50,40,True,TSS-E,TSS-E-S-LF,644.9939999999999,11,25,20,0.56
CMI_n20.in,S-LF,700,33,50,40,False,TSS-E,TSS-E-S-LF,530.856,11,25,20,0.56
CMI_n20.in,S-LF,700,33,100,40,True,TSS-E,TSS-E-S-LF,571.822,11,25,20,0.56
CMI_n20.in,S-LF,700,33,100,40,False,TSS-E,TSS-E-S-LF,553.735,11,25,20,0.56
CMI_n20.in,S-LF,700,33,200,40,True,TSS-E,TSS-E-S-LF,574.196,11,25,20,0.56
CMI_n20.in,S-LF,700,33,200,40,False,TSS-E,TSS-E-S-LF,773.299,11,25,20,0.56
CMI_n20.in,S-LF,700,33,300,40,True,TSS-E,TSS-E-S-LF,580.908,11,25,20,0.56
CMI_n20.in,S-LF,700,33,300,40,False,TSS-E,TSS-E-S-LF,586.392,11,25,20,0.56
CMI_n20.in,S-LF,700,33,400,40,True,TSS-E,TSS-E-S-LF,679.207,11,25,20,0.56
CMI_n20.in,S-LF,700,33,400,40,False,TSS-E,TSS-E-S-LF,619.712,11,25,20,0.56
CMI_n20.in,S-LF,700,33,500,40,True,TSS-E,TSS-E-S-LF,607.789,11,25,20,0.56
CMI_n20.in,S-LF,700,33,500,40,False,TSS-E,TSS-E-S-LF,578.43,11,25,20,0.56
CMI_n20.in,S-LF,100,100,5,50,True,TSS-E,TSS-E-S-LF,1705.8899999999999,11,25,20,0.56
CMI_n20.in,S-LF,100,100,5,50,False,TSS-E,TSS-E-S-LF,1585.98,11,25,20,0.56
CMI_n20.in,S-LF,100,100,20,50,True,TSS-E,TSS-E-S-LF,1503.8400000000001,11,25,20,0.56
CMI_n20.in,S-LF,100,100,20,50,False,TSS-E,TSS-E-S-LF,1448.79,11,25,20,0.56
CMI_n20.in,S-LF,100,36,35,50,True,TSS-E,TSS-E-S-LF,595.629,11,25,20,0.56
CMI_n20.in,S-LF,100,36,35,50,False,TSS-E,TSS-E-S-LF,640.808,11,25,20,0.56
CMI_n20.in,S-LF,100,36,50,50,True,TSS-E,TSS-E-S-LF,621.3629999999999,11,25,20,0.56
CMI_n20.in,S-LF,100,36,50,50,False,TSS-E,TSS-E-S-LF,574.937,11,25,20,0.56
CMI_n20.in,S-LF,100,36,100,50,True,TSS-E,TSS-E-S-LF,747.1179999999999,11,25,20,0.56
CMI_n20.in,S-LF,100,36,100,50,False,TSS-E,TSS-E-S-LF,687.681,11,25,20,0.56
CMI_n20.in,S-LF,300,300,5,50,True,TSS-E,TSS-E-S-LF,5138.950000000001,11,25,20,0.56
CMI_n20.in,S-LF,300,300,5,50,False,TSS-E,TSS-E-S-LF,5520.349999999999,11,25,20,0.56
CMI_n20.in,S-LF,300,300,20,50,True,TSS-E,TSS-E-S-LF,4089.1000000000004,11,25,20,0.56
CMI_n20.in,S-LF,300,300,20,50,False,TSS-E,TSS-E-S-LF,4519.67,11,25,20,0.56
CMI_n20.in,S-LF,300,36,35,50,True,TSS-E,TSS-E-S-LF,590.827,11,25,20,0.56
CMI_n20.in,S-LF,300,36,35,50,False,TSS-E,TSS-E-S-LF,665.846,11,25,20,0.56
CMI_n20.in,S-LF,300,36,50,50,True,TSS-E,TSS-E-S-LF,692.452,11,25,20,0.56
CMI_n20.in,S-LF,300,36,50,50,False,TSS-E,TSS-E-S-LF,616.4110000000001,11,25,20,0.56
CMI_n20.in,S-LF,300,36,100,50,True,TSS-E,TSS-E-S-LF,620.5730000000001,11,25,20,0.56
CMI_n20.in,S-LF,300,36,100,50,False,TSS-E,TSS-E-S-LF,766.953,11,25,20,0.56
CMI_n20.in,S-LF,300,36,200,50,True,TSS-E,TSS-E-S-LF,649.039,11,25,20,0.56
CMI_n20.in,S-LF,300,36,200,50,False,TSS-E,TSS-E-S-LF,651.6840000000001,11,25,20,0.56
CMI_n20.in,S-LF,300,36,300,50,True,TSS-E,TSS-E-S-LF,669.462,11,25,20,0.56
CMI_n20.in,S-LF,300,36,300,50,False,TSS-E,TSS-E-S-LF,688.523,11,25,20,0.56
CMI_n20.in,S-LF,500,500,5,50,True,TSS-E,TSS-E-S-LF,7950.87,11,25,20,0.56
CMI_n20.in,S-LF,500,500,5,50,False,TSS-E,TSS-E-S-LF,8518.2,11,25,20,0.56
CMI_n20.in,S-LF,500,500,20,50,True,TSS-E,TSS-E-S-LF,7201.46,11,25,20,0.56
CMI_n20.in,S-LF,500,500,20,50,False,TSS-E,TSS-E-S-LF,6866.360000000001,11,25,20,0.56
CMI_n20.in,S-LF,500,36,35,50,True,TSS-E,TSS-E-S-LF,614.895,11,25,20,0.56
CMI_n20.in,S-LF,500,36,35,50,False,TSS-E,TSS-E-S-LF,704.902,11,25,20,0.56
CMI_n20.in,S-LF,500,36,50,50,True,TSS-E,TSS-E-S-LF,633.365,11,25,20,0.56
CMI_n20.in,S-LF,500,36,50,50,False,TSS-E,TSS-E-S-LF,619.0250000000001,11,25,20,0.56
CMI_n20.in,S-LF,500,36,100,50,True,TSS-E,TSS-E-S-LF,623.3349999999999,11,25,20,0.56
CMI_n20.in,S-LF,500,36,100,50,False,TSS-E,TSS-E-S-LF,672.041,11,25,20,0.56
CMI_n20.in,S-LF,500,36,200,50,True,TSS-E,TSS-E-S-LF,624.543,11,25,20,0.56
CMI_n20.in,S-LF,500,36,200,50,False,TSS-E,TSS-E-S-LF,799.361,11,25,20,0.56
CMI_n20.in,S-LF,500,36,300,50,True,TSS-E,TSS-E-S-LF,688.945,11,25,20,0.56
CMI_n20.in,S-LF,500,36,300,50,False,TSS-E,TSS-E-S-LF,672.8629999999999,11,25,20,0.56
CMI_n20.in,S-LF,500,36,400,50,True,TSS-E,TSS-E-S-LF,735.1529999999999,11,25,20,0.56
CMI_n20.in,S-LF,500,36,400,50,False,TSS-E,TSS-E-S-LF,730.893,11,25,20,0.56
CMI_n20.in,S-LF,500,36,500,50,True,TSS-E,TSS-E-S-LF,707.28,11,25,20,0.56
CMI_n20.in,S-LF,500,36,500,50,False,TSS-E,TSS-E-S-LF,712.812,11,25,20,0.56
CMI_n20.in,S-LF,700,700,5,50,True,TSS-E,TSS-E-S-LF,11639.4,11,25,20,0.56
CMI_n20.in,S-LF,700,700,5,50,False,TSS-E,TSS-E-S-LF,13374.1,11,25,20,0.56
CMI_n20.in,S-LF,700,700,20,50,True,TSS-E,TSS-E-S-LF,9789.5,11,25,20,0.56
CMI_n20.in,S-LF,700,700,20,50,False,TSS-E,TSS-E-S-LF,10981.1,11,25,20,0.56
CMI_n20.in,S-LF,700,36,35,50,True,TSS-E,TSS-E-S-LF,616.567,11,25,20,0.56
CMI_n20.in,S-LF,700,36,35,50,False,TSS-E,TSS-E-S-LF,609.095,11,25,20,0.56
CMI_n20.in,S-LF,700,36,50,50,True,TSS-E,TSS-E-S-LF,586.062,11,25,20,0.56
CMI_n20.in,S-LF,700,36,50,50,False,TSS-E,TSS-E-S-LF,653.766,11,25,20,0.56
CMI_n20.in,S-LF,700,36,100,50,True,TSS-E,TSS-E-S-LF,616.8240000000001,11,25,20,0.56
CMI_n20.in,S-LF,700,36,100,50,False,TSS-E,TSS-E-S-LF,645.4839999999999,11,25,20,0.56
CMI_n20.in,S-LF,700,36,200,50,True,TSS-E,TSS-E-S-LF,686.982,11,25,20,0.56
CMI_n20.in,S-LF,700,36,200,50,False,TSS-E,TSS-E-S-LF,663.111,11,25,20,0.56
CMI_n20.in,S-LF,700,36,300,50,True,TSS-E,TSS-E-S-LF,732.441,11,25,20,0.56
CMI_n20.in,S-LF,700,36,300,50,False,TSS-E,TSS-E-S-LF,724.763,11,25,20,0.56
CMI_n20.in,S-LF,700,36,400,50,True,TSS-E,TSS-E-S-LF,698.079,11,25,20,0.56
CMI_n20.in,S-LF,700,36,400,50,False,TSS-E,TSS-E-S-LF,651.62,11,25,20,0.56
CMI_n20.in,S-LF,700,36,500,50,True,TSS-E,TSS-E-S-LF,676.654,11,25,20,0.56
CMI_n20.in,S-LF,700,36,500,50,False,TSS-E,TSS-E-S-LF,820.766,11,25,20,0.56
CMI_n20.in,S-LF,100,100,5,60,True,TSS-E,TSS-E-S-LF,1995.76,11,25,20,0.56
CMI_n20.in,S-LF,100,100,5,60,False,TSS-E,TSS-E-S-LF,1857.37,11,25,20,0.56
CMI_n20.in,S-LF,100,100,20,60,True,TSS-E,TSS-E-S-LF,1567.0900000000001,11,25,20,0.56
CMI_n20.in,S-LF,100,100,20,60,False,TSS-E,TSS-E-S-LF,1616.99,11,25,20,0.56
CMI_n20.in,S-LF,100,100,35,60,True,TSS-E,TSS-E-S-LF,1581.96,11,25,20,0.56
